Policy_ID,Applicant_ID,Coverage_Amount,Decision,Property_Type,Application_Date
POL-209461,TG-106547,14093.0,Pending,Condo,2024-07-31
POL-209462,TG-108369,20883.0, approved , apartment ,2023-09-24
POL-209463,TG-103176,19863.0,Pending,Apartment,2023-03-04
POL-209464,TG-103261,14720.0,Approved,Apartment,2024-10-06
POL-209465,TG-101422,10473.0,Approved,Condo,2024-04-29
POL-209466,TG-100036,10732.0, approved ,Townhouse,2024-08-15
POL-209467,TG-100195,14913.0,Pending, apartment ,2023-06-23
POL-209468,TG-107033,17762.0,Approved,Townhouse,2024-08-09
POL-209469,TG-101317,8972.0,Pending, apartment ,2023-02-22
POL-209470,TG-104688,5501.0,Pending,Townhouse,2024-11-03
POL-209471,TG-108636,24026.0,Denied, apartment ,2023-10-26
POL-209472,TG-101372,19244.0,Denied, apartment ,2025-04-08
POL-209473,TG-106373,7282.0,Pending,Townhouse,2025-01-25
POL-209474,TG-102830,17234.0,Denied,Apartment,2024-10-01
POL-209475,TG-107964,20111.0,Pending,Townhouse,2023-01-28
POL-209476,TG-109514,23319.0,Denied,Apartment,2023-10-21
POL-209477,TG-109973,13458.0,Denied, apartment ,2024-05-11
POL-209478,TG-103614,13000.0,Pending,Townhouse,2023-03-26
POL-209479,TG-108532,23734.0,Denied, apartment ,2023-05-10
POL-209480,TG-107180,10712.0,Approved,Condo,2024-06-01
POL-209481,TG-109330,13047.0,Pending, apartment ,2023-03-20
POL-209482,TG-108453,12216.0,Approved,Apartment,2025-05-21
POL-209483,TG-104821,19488.0,Denied,Apartment,2025-03-13
POL-209484,TG-104686,13246.0,Pending,Townhouse,2023-10-12
POL-209485,TG-105162,21754.0, approved , apartment ,2023-09-16
POL-209486,TG-108273,24562.0,Approved,Apartment,2023-05-16
POL-209487,TG-104574,17953.0,Approved,Apartment,2024-09-22
POL-209488,TG-104530,22057.0,Denied, apartment ,2023-10-15
POL-209489,TG-106218,21149.0,Pending, apartment ,2023-10-09
POL-209490,TG-106568,5085.0, approved ,Apartment,2025-05-28
POL-209491,TG-101128,7847.0, approved ,Apartment,2023-09-21
POL-209492,TG-102061,9293.0,Pending,Townhouse,2023-01-15
POL-209493,TG-102540,14857.0,Pending, apartment ,2025-01-29
POL-209494,TG-106969,5838.0,Pending, apartment ,2023-04-25
POL-209495,TG-106570,5906.0,Denied,Condo,2024-09-10
POL-209496,TG-100182,20887.0,Denied,Condo,2023-06-28
POL-209497,TG-108484,13242.0,Denied, apartment ,2024-08-28
POL-209498,TG-101185,17454.0,Denied,Townhouse,2025-01-26
POL-209499,TG-105037,6210.0,Denied,Apartment,2023-06-04
POL-209500,TG-105039,,Pending,Apartment,2024-11-05
POL-209501,TG-106163,22228.0,Pending, apartment ,2024-04-02
POL-209502,TG-107162,11889.0,Pending,Townhouse,2024-01-14
POL-209503,TG-106215,20435.0,Pending, apartment ,2025-04-07
POL-209504,TG-106890,12671.0, approved ,Townhouse,2023-06-29
POL-209505,TG-101983,14596.0,Pending, apartment ,2023-09-25
POL-209506,TG-101686,13229.0, approved , apartment ,2025-03-12
POL-209507,TG-100562,9205.0,Pending,Townhouse,2024-12-18
POL-209508,TG-106498,14674.0,Approved,Apartment,2023-08-30
POL-209509,TG-104018,6494.0,Pending,Townhouse,2024-05-11
POL-209510,TG-108710,16626.0,Approved,Condo,2023-07-05
POL-209511,TG-109235,10867.0,Pending,Townhouse,2025-03-29
POL-209512,TG-105369,13441.0,Approved, apartment ,2024-06-24
POL-209513,TG-108377,23903.0,Pending,Townhouse,2025-06-01
POL-209514,TG-105464,12144.0, approved ,Townhouse,2023-02-03
POL-209515,TG-102252,5831.0,Approved, apartment ,2023-12-18
POL-209516,TG-101443,20844.0,Approved,Apartment,2023-03-28
POL-209517,TG-106587,23773.0,Denied,Apartment,2023-05-29
POL-209518,TG-108147,20819.0,Denied,Apartment,2024-09-01
POL-209519,TG-104509,10954.0,Denied, apartment ,2025-04-21
POL-209520,TG-106269,13543.0,Denied,Condo,2023-06-07
POL-209521,TG-102778,,Approved,Townhouse,2025-05-07
POL-209522,TG-110022,21323.0,Denied,Townhouse,2024-05-22
POL-209523,TG-103698,14004.0,Approved, apartment ,2025-02-09
POL-209524,TG-107233,24208.0, approved ,Condo,2024-02-27
POL-209525,TG-106483,6592.0,Pending,Condo,2025-02-27
POL-209526,TG-102415,5592.0,Pending,Townhouse,2024-01-28
POL-209527,TG-105624,21351.0, approved ,Condo,2023-09-01
POL-209528,TG-109799,23318.0,Approved,Apartment,2024-11-07
POL-209529,TG-108113,14448.0,Denied, apartment ,2024-03-26
POL-209530,,19157.0,Pending,Apartment,2025-01-13
POL-209531,TG-105711,10983.0,Pending, apartment ,2024-10-14
POL-209532,TG-104036,11233.0,Denied, apartment ,2023-06-21
POL-209533,TG-107202,23925.0,Approved,Townhouse,2023-08-04
POL-209534,TG-102121,,Approved,Townhouse,2024-08-14
POL-209535,TG-100940,24403.0,Denied, apartment ,2025-01-21
POL-209536,TG-108729,,Approved,Apartment,2025-05-12
POL-209537,TG-108688,16097.0,Approved,Townhouse,2023-12-20
POL-209538,TG-101382,23774.0, approved ,Condo,2023-02-25
POL-209539,TG-100358,8980.0, approved , apartment ,2024-10-19
POL-209540,TG-103842,19645.0, approved ,Townhouse,2023-09-28
POL-209541,TG-103757,6896.0, approved ,Condo,2025-02-12
POL-209542,TG-102429,10586.0,Pending,Apartment,2025-04-19
POL-209543,TG-108102,22013.0,Denied, apartment ,2023-04-29
POL-209544,TG-105691,11381.0, approved ,Condo,2023-02-23
POL-209545,TG-102390,9312.0, approved , apartment ,2023-06-21
POL-209546,TG-102194,15722.0,Denied,Apartment,2024-04-20
POL-209547,TG-105897,21383.0,Pending,Condo,2024-02-13
POL-209548,TG-100608,11868.0,Pending,Condo,2024-05-02
POL-209549,TG-106566,13133.0,Denied,Townhouse,2023-11-05
POL-209550,TG-109292,10911.0,Approved,Condo,2024-05-02
POL-209551,TG-108522,8227.0,Approved, apartment ,2025-02-03
POL-209552,TG-103626,13905.0,Denied,Apartment,2025-02-09
POL-209553,TG-106108,7003.0,Denied,Townhouse,2024-06-29
POL-209554,TG-105217,18231.0,Pending,Apartment,2023-08-28
POL-209555,TG-108740,20971.0, approved , apartment ,2024-01-24
POL-209556,TG-109172,9115.0,Pending,Condo,2024-11-30
POL-209557,TG-108679,8443.0, approved ,Townhouse,2024-12-23
POL-209558,TG-102225,20414.0,Approved,Townhouse,2024-02-04
POL-209559,TG-106032,9633.0,Pending, apartment ,2024-04-30
POL-209560,TG-102198,5028.0,Pending,Apartment,2023-09-26
POL-209561,TG-104357,13823.0, approved ,Townhouse,2023-05-29
POL-209562,TG-107642,12701.0,Pending,Townhouse,2024-06-27
POL-209563,TG-106306,17691.0,Pending,Condo,2025-06-10
POL-209564,TG-101912,12647.0,Denied, apartment ,2024-03-21
POL-209565,TG-103364,9636.0, approved ,Townhouse,2023-01-13
POL-209566,TG-107984,21508.0,Denied,Apartment,2023-10-23
POL-209567,TG-101666,7872.0,Pending,Townhouse,2025-03-27
POL-209568,TG-102288,5609.0,Pending, apartment ,2024-04-04
POL-209569,TG-105288,14931.0,Approved, apartment ,2024-01-27
POL-209570,TG-102102,24282.0, approved ,Condo,2024-11-25
POL-209571,TG-109280,23559.0,Pending,Townhouse,2023-11-20
POL-209572,TG-100571,23687.0,Pending,Apartment,2024-06-26
POL-209573,TG-101706,17902.0,Approved,Condo,2024-11-30
POL-209574,TG-103080,17798.0,Pending,Townhouse,2023-02-12
POL-209575,TG-102906,17885.0, approved , apartment ,2023-04-10
POL-209576,TG-102489,16529.0,Pending, apartment ,2024-06-28
POL-209577,TG-100911,5887.0,Denied,Condo,2024-10-14
POL-209578,TG-104549,22489.0, approved ,Apartment,2023-12-29
POL-209579,TG-101016,11596.0, approved ,Condo,2025-05-14
POL-209580,TG-104718,14728.0,Pending,Condo,2024-03-18
POL-209581,TG-102676,7777.0,Approved, apartment ,2024-09-17
POL-209582,TG-102015,17120.0,Denied,Condo,2024-10-29
POL-209583,TG-104773,22521.0,Denied,Condo,2025-05-28
POL-209584,TG-103677,6740.0,Denied, apartment ,2023-10-07
POL-209585,TG-104192,14446.0,Approved,Apartment,2023-12-10
POL-209586,TG-104509,24750.0,Approved,Condo,2023-10-04
POL-209587,TG-100726,23815.0,Denied,Apartment,2023-10-01
POL-209588,TG-107669,8475.0, approved ,Condo,2025-04-01
POL-209589,TG-109309,16653.0,Approved, apartment ,2023-04-11
POL-209590,TG-104982,16153.0,Pending,Townhouse,2023-09-19
POL-209591,TG-104609,, approved ,Townhouse,2024-11-01
POL-209592,TG-101481,12605.0,Pending,Townhouse,2024-08-21
POL-209593,TG-101800,13320.0,Approved,Apartment,2024-02-05
POL-209594,TG-107418,8322.0,Denied,Condo,2024-04-17
POL-209595,TG-108971,15517.0,Denied, apartment ,2025-03-02
POL-209596,TG-100929,5788.0, approved ,Apartment,2024-11-22
POL-209597,TG-106834,10907.0,Pending,Apartment,2025-02-06
POL-209598,TG-100637,24524.0,Pending,Condo,2023-09-05
POL-209599,TG-107193,14266.0,Denied,Townhouse,2025-01-21
POL-209600,TG-102500,10146.0,Pending,Townhouse,2024-11-19
POL-209601,TG-104144,24946.0,Denied, apartment ,2024-08-25
POL-209602,TG-102644,5501.0,Pending,Townhouse,2025-02-27
POL-209603,TG-103803,14824.0, approved ,Townhouse,2023-07-19
POL-209604,TG-107946,16797.0,Denied, apartment ,2024-06-16
POL-209605,TG-108809,10739.0,Pending,Condo,2023-12-12
POL-209606,TG-109613,15536.0, approved , apartment ,2024-11-24
POL-209607,TG-103371,11948.0,Pending,Condo,2024-12-07
POL-209608,TG-105230,24220.0, approved ,Townhouse,2023-07-04
POL-209609,TG-105323,18061.0, approved ,Apartment,2023-11-17
POL-209610,TG-105657,21897.0, approved ,Condo,2024-07-14
POL-209611,TG-103312,21846.0,Approved,Apartment,2023-01-11
POL-209612,TG-102504,17554.0,Approved, apartment ,2024-11-19
POL-209613,TG-103202,20641.0, approved ,Condo,2023-01-09
POL-209614,TG-102007,22750.0, approved ,Condo,2025-05-01
POL-209615,TG-108488,24591.0,Denied,Townhouse,2023-03-11
POL-209616,TG-104114,11074.0,Pending,Condo,2023-01-13
POL-209617,TG-109590,15195.0,Denied,Townhouse,2024-02-26
POL-209618,TG-104662,14697.0,Pending,Apartment,2023-04-11
POL-209619,TG-102405,8415.0,Denied,Apartment,2024-06-21
POL-209620,TG-101537,21308.0, approved ,Apartment,2023-04-17
POL-209621,TG-108987,10416.0,Denied,Condo,2024-12-02
POL-209622,TG-100681,19940.0,Denied,Townhouse,2024-04-01
POL-209623,TG-107616,5541.0, approved ,Condo,2023-12-26
POL-209624,TG-107964,20694.0,Pending,Condo,2023-08-13
POL-209625,TG-103670,12505.0,Denied,Condo,2025-01-12
POL-209626,TG-102715,12320.0,Denied, apartment ,2023-10-18
POL-209627,TG-107593,15734.0,Approved,Townhouse,2023-09-15
POL-209628,TG-100889,5699.0,Pending,Townhouse,2023-07-17
POL-209629,TG-104994,13586.0,Approved, apartment ,2023-02-04
POL-209630,TG-107021,22074.0, approved ,Condo,2023-01-25
POL-209631,TG-105426,13173.0,Approved,Apartment,2024-09-26
POL-209632,TG-106267,21629.0,Approved,Townhouse,2023-04-05
POL-209633,TG-109362,24566.0,Denied,Apartment,2023-02-28
POL-209634,TG-101878,23729.0,Denied, apartment ,2024-08-31
POL-209635,TG-100040,7135.0, approved ,Condo,2024-11-03
POL-209636,TG-100911,12890.0,Pending,Condo,2025-05-05
POL-209637,TG-108059,13366.0,Pending,Apartment,2023-08-11
POL-209638,TG-107488,12793.0,Pending, apartment ,2024-09-05
POL-209639,TG-106326,18862.0, approved ,Apartment,2024-10-15
POL-209640,TG-107187,20743.0,Pending,Condo,2023-05-05
POL-209641,TG-105747,6705.0, approved ,Apartment,2024-12-26
POL-209642,TG-100548,15028.0,Pending, apartment ,2023-05-03
POL-209643,TG-106481,9885.0, approved , apartment ,2023-03-30
POL-209644,TG-104373,8259.0,Approved,Condo,2025-05-26
POL-209645,TG-103883,16802.0,Pending,Condo,2024-09-11
POL-209646,TG-105483,18363.0,Pending,Condo,2023-05-14
POL-209647,TG-106526,24140.0, approved ,Townhouse,2024-01-20
POL-209648,TG-100870,11026.0,Denied,Townhouse,2024-11-03
POL-209649,TG-108007,8717.0,Denied,Apartment,2025-02-21
POL-209650,TG-101581,6959.0, approved ,Condo,2024-10-25
POL-209651,TG-100281,17662.0, approved ,Condo,2024-08-02
POL-209652,TG-101718,13465.0,Approved,Apartment,2025-04-02
POL-209653,TG-105796,24425.0,Denied,Townhouse,2023-07-09
POL-209654,TG-103630,24281.0,Denied, apartment ,2023-04-24
POL-209655,TG-106191,22665.0, approved ,Apartment,2024-12-13
POL-209656,TG-104515,21396.0,Denied, apartment ,2023-07-08
POL-209657,TG-102574,,Approved, apartment ,2023-09-17
POL-209658,TG-100902,17221.0,Approved,Townhouse,2023-10-29
POL-209659,TG-100670,20308.0,Approved, apartment ,2024-04-23
POL-209660,TG-109230,20150.0,Denied,Townhouse,2024-11-07
POL-209661,TG-100945,13665.0,Denied,Apartment,2023-03-19
POL-209662,TG-109395,7367.0, approved ,Apartment,2024-10-16
POL-209663,TG-104023,6931.0,Approved,Townhouse,2024-04-09
POL-209664,TG-105291,5395.0, approved , apartment ,2023-10-11
POL-209665,TG-106998,22003.0,Pending,Condo,2025-02-26
POL-209666,TG-104034,20766.0,Approved, apartment ,2024-03-13
POL-209667,TG-109810,21791.0,Approved,Apartment,2024-12-09
POL-209668,TG-103885,21942.0,Approved, apartment ,2024-11-14
POL-209669,TG-104393,13743.0, approved , apartment ,2025-02-27
POL-209670,TG-109951,24010.0,Approved,Condo,2025-02-27
POL-209671,TG-104198,,Approved,Condo,2023-11-28
POL-209672,TG-105149,24422.0, approved , apartment ,2023-09-21
POL-209673,TG-104631,11253.0,Approved, apartment ,2023-06-15
POL-209674,TG-100612,13312.0,Approved, apartment ,2025-03-10
POL-209675,TG-100299,15079.0,Denied, apartment ,2023-03-17
POL-209676,TG-101168,11715.0, approved ,Apartment,2023-10-11
POL-209677,TG-101224,16707.0, approved ,Townhouse,2025-03-06
POL-209678,TG-105528,8321.0,Approved,Townhouse,2023-03-05
POL-209679,TG-102131,11761.0,Approved,Apartment,2024-01-27
POL-209680,TG-101581,13999.0,Approved,Apartment,2024-02-02
POL-209681,TG-103632,5587.0,Pending,Condo,2023-12-07
POL-209682,TG-106002,20838.0,Denied, apartment ,2023-03-03
POL-209683,TG-103610,19115.0,Pending,Condo,2023-09-22
POL-209684,TG-102333,17440.0,Approved,Apartment,2025-04-12
POL-209685,TG-103575,12609.0, approved ,Condo,2023-09-29
POL-209686,TG-106480,23045.0,Approved,Condo,2023-07-02
POL-209687,TG-106086,10133.0, approved , apartment ,2024-03-27
POL-209688,TG-100046,18830.0,Denied,Condo,2023-03-13
POL-209689,TG-106634,22372.0,Approved,Apartment,2024-05-18
POL-209690,TG-106535,5673.0,Denied,Townhouse,2023-07-25
POL-209691,TG-104726,19310.0,Pending, apartment ,2024-09-16
POL-209692,TG-109012,23506.0,Pending,Condo,2024-02-07
POL-209693,TG-106798,17235.0, approved , apartment ,2023-07-02
POL-209694,TG-101462,20485.0,Pending,Townhouse,2024-10-22
POL-209695,TG-103980,19673.0,Pending,Condo,2024-05-18
POL-209696,TG-109206,9020.0,Approved,Apartment,2023-04-22
POL-209697,TG-104184,10308.0, approved ,Townhouse,2023-05-28
POL-209698,TG-107278,6366.0,Denied,Apartment,2024-07-07
POL-209699,TG-108276,14137.0, approved , apartment ,2025-02-26
POL-209700,TG-105639,20306.0, approved ,Apartment,2024-03-17
POL-209701,TG-107440,24346.0,Denied,Townhouse,2023-08-12
POL-209702,TG-108803,8240.0,Pending,Apartment,2024-09-20
POL-209703,TG-106433,14400.0,Denied, apartment ,2024-10-20
POL-209704,TG-109207,10406.0, approved ,Townhouse,2023-04-19
POL-209705,TG-105483,24728.0,Pending,Townhouse,2024-03-28
POL-209706,TG-107983,6377.0,Denied,Apartment,2025-01-02
POL-209707,TG-107803,15506.0,Denied,Apartment,2023-09-23
POL-209708,TG-108585,10331.0,Pending,Apartment,2023-04-16
POL-209709,TG-103294,22465.0,Approved,Apartment,2023-02-05
POL-209710,TG-105837,16591.0, approved ,Condo,2023-03-16
POL-209711,TG-103556,16507.0,Denied,Condo,2023-03-14
POL-209712,TG-103474,9600.0,Approved,Condo,2024-08-08
POL-209713,TG-107575,8939.0,Pending, apartment ,2025-01-15
POL-209714,TG-108106,17835.0,Approved,Townhouse,2023-09-14
POL-209715,TG-107560,18610.0,Approved, apartment ,2025-03-06
POL-209716,TG-103420,9605.0,Approved,Townhouse,2024-04-01
POL-209717,TG-100815,10907.0,Approved,Condo,2023-01-20
POL-209718,TG-105792,24697.0, approved ,Townhouse,2024-05-24
POL-209719,TG-100474,23870.0,Denied,Apartment,2023-06-02
POL-209720,TG-100859,15265.0,Pending,Townhouse,2024-10-30
POL-209721,TG-105665,21049.0,Denied,Apartment,2024-10-17
POL-209722,TG-106307,8657.0,Approved,Condo,2023-01-01
POL-209723,TG-101055,12767.0,Approved,Apartment,2023-02-08
POL-209724,TG-102129,,Approved,Condo,2024-11-11
POL-209725,TG-103551,19563.0, approved ,Condo,2024-02-04
POL-209726,TG-105079,24423.0, approved , apartment ,2023-09-30
POL-209727,TG-104522,24004.0,Pending,Townhouse,2023-06-05
POL-209728,TG-105253,13792.0, approved ,Apartment,2024-12-17
POL-209729,TG-109011,10134.0,Pending,Condo,2023-12-04
POL-209730,,18158.0,Denied, apartment ,2024-02-05
POL-209731,TG-104990,24124.0,Pending,Apartment,2024-08-11
POL-209732,TG-104441,14633.0,Approved,Condo,2023-01-04
POL-209733,TG-105709,17523.0,Approved,Townhouse,2024-06-11
POL-209734,TG-108039,,Approved,Apartment,2024-12-25
POL-209735,TG-102603,21881.0,Approved,Townhouse,2025-02-28
POL-209736,TG-105190,14086.0,Approved,Townhouse,2024-05-17
POL-209737,TG-109538,22645.0,Pending,Condo,2024-05-04
POL-209738,TG-108851,23404.0,Denied, apartment ,2024-03-22
POL-209739,TG-102456,6643.0, approved ,Apartment,2024-02-18
POL-209740,TG-101245,5249.0,Pending,Townhouse,2025-05-14
POL-209741,TG-107327,20470.0,Approved,Apartment,2025-01-15
POL-209742,TG-102886,22320.0,Pending,Condo,2025-03-10
POL-209743,TG-104659,18356.0,Denied,Apartment,2025-04-11
POL-209744,TG-102864,14601.0,Denied, apartment ,2025-03-15
POL-209745,TG-100278,20408.0,Pending,Condo,2023-03-13
POL-209746,TG-105643,20973.0,Approved,Condo,2024-07-07
POL-209747,TG-105571,9584.0,Approved,Apartment,2023-08-20
POL-209748,TG-109554,20269.0, approved ,Condo,2023-01-04
POL-209749,TG-108128,20958.0,Pending,Condo,2024-01-29
POL-209750,TG-108414,6130.0,Denied,Condo,2024-12-06
POL-209751,TG-105290,22516.0, approved ,Townhouse,2025-04-17
POL-209752,TG-101226,6669.0,Denied,Townhouse,2025-03-09
POL-209753,TG-108898,24125.0,Pending,Apartment,2024-05-08
POL-209754,TG-100977,5427.0, approved ,Townhouse,2023-05-05
POL-209755,TG-106202,7106.0,Denied, apartment ,2024-08-03
POL-209756,TG-108399,9592.0,Pending,Condo,2024-07-02
POL-209757,TG-107423,14050.0,Pending,Townhouse,2024-01-03
POL-209758,TG-108047,21594.0,Pending,Townhouse,2023-12-08
POL-209759,TG-101306,12425.0, approved ,Apartment,2024-11-29
POL-209760,TG-102605,6043.0, approved ,Condo,2023-11-07
POL-209761,TG-103211,13364.0,Denied,Apartment,2024-02-15
POL-209762,TG-108630,11333.0,Pending,Condo,2023-02-26
POL-209763,TG-104793,17988.0, approved , apartment ,2024-10-09
POL-209764,TG-105991,13800.0,Approved,Apartment,2024-10-24
POL-209765,TG-100301,21488.0,Denied,Condo,2023-04-03
POL-209766,TG-105540,17855.0, approved ,Townhouse,2024-01-10
POL-209767,TG-107104,8595.0, approved ,Condo,2024-07-01
POL-209768,TG-101362,,Denied,Apartment,2025-05-23
POL-209769,TG-106719,8125.0,Approved, apartment ,2023-12-15
POL-209770,TG-108264,23452.0,Pending,Townhouse,2023-03-24
POL-209771,TG-108725,6005.0,Approved,Apartment,2025-05-11
POL-209772,TG-102036,24131.0, approved ,Condo,2024-04-15
POL-209773,,18007.0,Denied, apartment ,2025-02-17
POL-209774,TG-104488,18626.0,Approved, apartment ,2025-02-23
POL-209775,TG-106050,20210.0,Approved,Apartment,2023-10-24
POL-209776,TG-107604,14305.0,Denied, apartment ,2024-10-25
POL-209777,TG-107213,8042.0, approved ,Townhouse,2023-07-27
POL-209778,TG-106317,21662.0,Pending,Apartment,2023-06-30
POL-209779,TG-101352,, approved ,Condo,2024-07-21
POL-209780,TG-100599,13304.0,Pending, apartment ,2023-02-10
POL-209781,TG-103346,23040.0,Pending, apartment ,2024-01-29
POL-209782,TG-106010,11161.0,Approved,Apartment,2024-11-07
POL-209783,TG-105174,16561.0,Approved,Townhouse,2023-07-15
POL-209784,TG-107632,23132.0,Denied,Townhouse,2023-11-03
POL-209785,TG-106013,9217.0, approved ,Condo,2024-12-13
POL-209786,TG-105197,15415.0,Approved,Townhouse,2024-02-04
POL-209787,TG-106464,7781.0,Denied, apartment ,2023-04-20
POL-209788,TG-105754,5738.0, approved , apartment ,2024-10-07
POL-209789,TG-109454,22716.0,Approved,Condo,2024-12-06
POL-209790,TG-108887,20911.0, approved , apartment ,2024-01-03
POL-209791,TG-100849,10141.0,Approved,Condo,2024-05-13
POL-209792,TG-108023,5229.0,Approved,Apartment,2023-03-28
POL-209793,TG-108849,21972.0, approved ,Condo,2024-10-09
POL-209794,TG-109572,13527.0,Denied, apartment ,2024-03-24
POL-209795,TG-106949,10708.0,Denied,Apartment,2025-01-22
POL-209796,TG-102753,11728.0,Approved,Townhouse,2023-07-14
POL-209797,TG-105639,21786.0, approved ,Townhouse,2023-05-24
POL-209798,TG-103522,19833.0,Denied,Apartment,2023-02-06
POL-209799,TG-103008,,Pending,Condo,2023-07-17
POL-209800,TG-101632,24786.0,Approved,Apartment,2023-01-26
POL-209801,TG-101102,7346.0,Approved,Apartment,2025-01-07
POL-209802,TG-104040,,Pending,Townhouse,2024-08-30
POL-209803,TG-106127,, approved ,Apartment,2023-09-02
POL-209804,TG-106980,10279.0,Denied, apartment ,2024-05-15
POL-209805,TG-100755,15514.0, approved ,Apartment,2024-02-03
POL-209806,TG-107977,10382.0,Approved, apartment ,2023-03-06
POL-209807,,16398.0,Approved, apartment ,2025-03-22
POL-209808,TG-104342,16431.0,Pending,Condo,2024-07-07
POL-209809,TG-108894,5334.0,Approved, apartment ,2024-10-20
POL-209810,TG-104888,16158.0, approved ,Apartment,2023-11-12
POL-209811,TG-106034,13184.0,Approved,Townhouse,2024-05-26
POL-209812,TG-101436,20559.0,Approved,Townhouse,2024-06-30
POL-209813,TG-109294,8784.0,Denied,Townhouse,2025-05-04
POL-209814,TG-106009,16876.0,Approved,Condo,2025-04-11
POL-209815,TG-109945,22370.0,Denied,Apartment,2024-04-05
